 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
 3099.2410    6.0000    1.4387    0.5769    3.6371   -0.4636    4.9043    0.5733  1.0000E-10   -440.5148  1.5675E-07
 3099.2419    6.0000    1.4387    0.5769    3.6265   -0.5250    4.9324    0.5733  1.0000E-10   -440.5148  1.5912E-07
 3099.2429    6.0000    1.4387    0.5768    3.6152   -0.5858    4.9600    0.5734  1.0000E-10   -440.5148  1.6126E-07
 3099.2439    6.0000    1.4387    0.5768    3.6030   -0.6458    4.9869    0.5734  1.0000E-10   -440.5148  1.6319E-07
 3099.2446    6.0000    1.4387    0.5768    3.5899   -0.7051    5.0133    0.5735  1.0000E-10   -440.5148  1.6496E-07
 3099.2456    6.0000    1.4387    0.5768    3.5758   -0.7635    5.0390    0.5735  1.0000E-10   -440.5148  1.6658E-07
 3099.2466    6.0000    1.4387    0.5767    3.5605   -0.8212    5.0640    0.5736  1.0000E-10   -440.5148  1.6809E-07
 3099.2476    6.0000    1.4387    0.5767    3.5440   -0.8780    5.0882    0.5736  1.0000E-10   -440.5148  1.6948E-07
 3099.2485    6.0000    1.4387    0.5767    3.5260   -0.9339    5.1117    0.5737  1.0000E-10   -440.5148  1.7079E-07
 3099.2495    6.0000    1.4387    0.5767    3.5065   -0.9889    5.1344    0.5737  1.0000E-10   -440.5148  1.7202E-07
 3099.2505    6.0000    1.4387    0.5767    3.4852   -1.0431    5.1561    0.5738  1.0000E-10   -440.5148  1.7317E-07
 3099.2515    6.0000    1.4387    0.5766    3.4618   -1.0964    5.1769    0.5739  1.0000E-10   -440.5148  1.7426E-07
 3099.2527    6.0000    1.4387    0.5766    3.4361   -1.1487    5.1966    0.5739  1.0000E-10   -440.5148  1.7529E-07
 3099.2537    6.0000    1.4387    0.5766    3.4078   -1.2001    5.2153    0.5740  1.0000E-10   -440.5148  1.8974E-07
 3099.2549    6.0000    1.4387    0.5766    3.3764   -1.2505    5.2327    0.5740  1.0000E-10   -440.5148  2.3551E-07
 3099.2561    6.0000    1.4387    0.5766    3.3415   -1.3001    5.2487    0.5741  1.0000E-10   -440.5148  2.9047E-07
 3099.2571    6.0000    1.4387    0.5766    3.3023   -1.3487    5.2632    0.5742  1.0000E-10   -440.5148  3.5600E-07
 3099.2585    6.0000    1.4387    0.5766    3.2582   -1.3964    5.2760    0.5743  1.0000E-10   -440.5148  4.3358E-07
 3099.2598    6.0000    1.4387    0.5766    3.2080   -1.4432    5.2869    0.5743  1.0000E-10   -440.5148  5.2485E-07
 3099.2612    6.0000    1.4387    0.5765    3.1505   -1.4892    5.2955    0.5744  1.0000E-10   -440.5148  6.3166E-07
 3099.2627    6.0000    1.4387    0.5765    3.0838   -1.5344    5.3014    0.5745  1.0000E-10   -440.5148  7.5615E-07
 3099.2642    6.0000    1.4387    0.5765    3.0057   -1.5788    5.3041    0.5746  1.0000E-10   -440.5148  9.0096E-07
 3099.2659    6.0000    1.4387    0.5765    2.9126   -1.6225    5.3027    0.5747  1.0000E-10   -440.5148  1.0695E-06
 3099.2678    6.0000    1.4387    0.5765    2.7997   -1.6657    5.2960    0.5748  1.0000E-10   -440.5148  1.2667E-06
 3099.2700    6.0000    1.4387    0.5765    2.6596   -1.7083    5.2823    0.5749  1.0000E-10   -440.5148  1.5000E-06
 3099.2725    6.0000    1.4387    0.5765    2.4806   -1.7505    5.2587    0.5751  1.0000E-10   -440.5148  1.7817E-06
 3099.2759    6.0000    1.4387    0.5765    2.2219   -1.7957    5.2166    0.5753  1.0000E-10   -440.5148  2.1680E-06
 3099.2803    6.0000    1.4387    0.5765    1.8750   -1.8381    5.1511    0.5755  1.0000E-10   -440.5148  2.6859E-06
 3099.2854    6.0000    1.4387    0.5765    1.5533   -1.8663    5.0848    0.5758  1.0000E-10   -440.5148  3.2654E-06
 3099.2903    6.0000    1.4387    0.5765    1.3719   -1.8791    5.0458    0.5761  1.0000E-10   -440.5148  3.8446E-06
 3099.2954    6.0000    1.4387    0.5765    1.3194   -1.8825    5.0344    0.5764  1.0000E-10   -440.5148  4.4639E-06
 3099.2979   11.0000    0.5765    0.5765    1.3175   -1.8827    5.0340    0.5765  1.0000E-10   3099.2979  4.8128E-06
 3099.3977   11.0000    0.5765    0.5765    0.9623   -1.8827    4.9452    0.5765  1.0000E-10   3099.2979  4.8128E-06
 3100.3977   11.0000    0.5765    0.5765    0.0440   -1.8827    4.7156    0.5765  1.0000E-10   3099.2979  4.8128E-06
 3110.3977   11.0000    0.5765    0.5765   -1.1006   -1.8827    4.4295    0.5765  1.0000E-10   3099.2979  4.8128E-06
 3210.3977   11.0000    0.5765    0.5765   -2.2769   -1.8827    4.1354    0.5765  1.0000E-10   3099.2979  4.8128E-06
 3710.3977   11.0000    0.5765    0.5765   -3.1502   -1.8827    3.9171    0.5765  1.0000E-10   3099.2979  4.8128E-06
 4210.3979   11.0000    0.5765    0.5765   -3.4566   -1.8827    3.8405    0.5765  1.0000E-10   3099.2979  4.8128E-06
 4710.3979   11.0000    0.5765    0.5765   -3.6470   -1.8827    3.7929    0.5765  1.0000E-10   3099.2979  4.8128E-06
 5210.3979   11.0000    0.5765    0.5765   -3.7855   -1.8827    3.7583    0.5765  1.0000E-10   3099.2979  4.8128E-06
 5710.3979   11.0000    0.5765    0.5765   -3.8944   -1.8827    3.7310    0.5765  1.0000E-10   3099.2979  4.8128E-06
 6210.3979   11.0000    0.5765    0.5765   -3.9842   -1.8827    3.7086    0.5765  1.0000E-10   3099.2979  4.8128E-06
 6710.3979   11.0000    0.5765    0.5765   -4.0605   -1.8827    3.6895    0.5765  1.0000E-10   3099.2979  4.8128E-06
 7210.3979   11.0000    0.5765    0.5765   -4.1270   -1.8827    3.6729    0.5765  1.0000E-10   3099.2979  4.8128E-06
 7710.3979   11.0000    0.5765    0.5765   -4.1858   -1.8827    3.6582    0.5765  1.0000E-10   3099.2979  4.8128E-06
 8210.3975   11.0000    0.5765    0.5765   -4.2386   -1.8827    3.6450    0.5765  1.0000E-10   3099.2979  4.8128E-06
 8710.3975   11.0000    0.5765    0.5765   -4.2864   -1.8827    3.6330    0.5765  1.0000E-10   3099.2979  4.8128E-06
 9210.3975   11.0000    0.5765    0.5765   -4.3301   -1.8827    3.6221    0.5765  1.0000E-10   3099.2979  4.8128E-06
 9710.3975   11.0000    0.5765    0.5765   -4.3704   -1.8827    3.6120    0.5765  1.0000E-10   3099.2979  4.8128E-06
10210.3975   11.0000    0.5765    0.5765   -4.4078   -1.8827    3.6027    0.5765  1.0000E-10   3099.2979  4.8128E-06
10710.3975   11.0000    0.5765    0.5765   -4.4426   -1.8827    3.5940    0.5765  1.0000E-10   3099.2979  4.8128E-06
11210.3975   11.0000    0.5765    0.5765   -4.4752   -1.8827    3.5858    0.5765  1.0000E-10   3099.2979  4.8128E-06
11710.3975   11.0000    0.5765    0.5765   -4.5059   -1.8827    3.5782    0.5765  1.0000E-10   3099.2979  4.8128E-06
12210.3975   11.0000    0.5765    0.5765   -4.5631   -1.8827    3.5639    0.5765  1.0000E-10   3099.2979  4.8128E-06
12710.3975   11.0000    0.5765    0.5765   -4.7134   -1.8827    3.5263    0.5765  1.0000E-10   3099.2979  4.8128E-06
13210.3975   11.0000    0.5765    0.5765   -4.8561   -1.8827    3.4906    0.5765  1.0000E-10   3099.2979  4.8128E-06
13710.3975   11.0000    0.5765    0.5765   -4.9920   -1.8827    3.4566    0.5765  1.0000E-10   3099.2979  4.8128E-06
13800.0000   11.0000    0.5765    0.5765   -5.0156   -1.8827    3.4507    0.5765  1.0000E-10   3099.2979  4.8128E-06
   -1.0000   11.0000    0.5765    0.5765   -5.0156   -1.8827    3.4507    0.5765  1.0000E-10   3099.2979  4.8128E-06
